Serial Numer,Deposits 2016
1,1217723179.6888156
2,391803.0424320079
3,302256.9690520039
4,133794.24982549658
5,256104.18811895343
6,166905.70644455744
7,123111.50402224247
8,64893.27008641603
9,94857.71938784831
10,96296.66318078831
11,416645.9655849564
12,187353.60260104513
13,154704.31234484023
14,211324.580524524
15,318791.64084088744
16,262592.0054713171
17,89178.73163131581
18,661561.5231000412
19,484521.0052434949
20,139903.3170939647
21,549463.4892859923
22,576211.7932318277
23,566156.3046231845
24,350507.8479217072
25,904821.0450297339
26,598909.4759778031
27,437060.5805776137
28,404437.7646433645
29,280439.7411953799
30,64095.20456074909
31,278006.2787358589
32,335932.32620142004
33,506246.6904457706
34,546748.2425676006
35,8482077.607381627
36,457229.4509531991
37,410329.1013908837
38,315726.99523744086
39,811809.1511621113
40,2297677.613472623
41,286900.5299368902
42,289316.56911287893
43,58993.99165566458
44,1255664.9987319624
45,574730.9535234955
46,671758.9149279098
47,118631.80010521643
48,260766.17930611008
49,290649.0718692058
50,248474.75299685748
51,63023.185090415616
52,256643.8991093644
53,256857.98570799828
54,540963.1623729478
55,106516.51448847265
56,224851.86212840144
57,503323.91024580353
58,201873.58952688548
59,325224.0826552793
60,227112.9353231714
61,189762.33839072578
62,1242218.9560247262
63,124305.1466956675
64,211571.14125511647
65,520643.9735951918
66,410789.9453248474
67,168719.22756161104
68,1137234.281572282
69,154270.65096874893
70,138529.59457860247
71,137439.3274714841
72,373995.3277050165
73,138674.81843700385
74,336108.3796782966
75,142219.96154814435
76,243008.1919510585
77,147511.92468336123
78,219398.8448631946
79,272572.6448590074
80,166467.49822497592
81,169661.70712089803
82,48771.38272933771
83,201921.40189230355
84,407009.6006635122
85,243101.9266293017
86,318734.66721991595
87,300491.7206831897
88,170417.59929787586
89,25633.911437210438
90,106546.95837052476
91,184394.919251198
92,781764.4842037049
93,353333.6420969081
94,148221.2242636273
95,119250.3306286404
96,528842.3419116023
97,287576.2388079903
98,174437.4482313128
99,278726.7202092295
100,247034.5303274896
101,119252.38161164467
102,264137.4622208373
103,190635.11190139415
104,173884.38842605407
105,139249.97884740328
106,132391.6382094478
107,309750.97729874816
108,433352.83973323315
109,629853.0830635044
110,189159.2675660979
111,175506.51764035717
112,93544.39327932935
113,184800.74902537194
114,234941.4694874317
115,88415.91367999054
116,145514.74756386847
117,68639.43884496453
118,93455.12124847913
119,141649.3903350881
120,170718.34166762634
121,141140.13169632782
122,237862.23681547103
123,64542.38176734416
124,762934.672028739
125,698417.9127016853
126,41270.420955092
127,145773.88387397534
128,116881.16197158965
129,101929.02598862122
130,196309.7876606945
131,118127.73706971155
132,142296.5690617729
133,189251.2606292066
134,232691.1747962786
135,246662.07369925576
136,283307.5829356806
137,412685.1830623823
138,147121.55735361224
139,495359.8606750433
140,412943.1391839573
141,156341.14113259548
142,296405.0362472835
143,56094.56181792641
144,80701.89065159317
145,281139.11250659
146,503891.16177083727
147,188721.09694092203
148,1038403.5375228553
149,490580.739071546
150,129171.0251649618
151,88361.62222471733
152,67756.59866438186
153,301318.1145865772
154,873866.1151193243
155,94824509.17943561
156,402382.7391282637
157,235173.8132848098
158,160543.288446859
159,185249.7806551745
160,192236.04245153192
161,269428.39232531347
162,183018.61381638367
163,238297.10607344256
164,241837.61412242276
165,315142.4816635737
166,157001.30455491663
167,731376.2750422191
168,248144.3520006994
169,662130.0854944871
170,59327.34807177373
171,148936.5903207335
172,83542.95270422829
173,211735.45575140943
174,136748.92553028947
175,73460.67124995223
176,140264.36828407674
177,366994.0304647114
178,149047.60295796362
179,259745.85610133922
180,252927.7184906439
181,244988.0584260076
182,234440.4829835891
183,768527.8097166143
184,149688.30378623572
185,213202.83331267344
186,272279.1431335822
187,180224.14808479892
188,112508.72770732816
189,271526.3368198997
190,41182.15666751826
191,171658.28951940546
192,202567.02862744525
193,141208.50235703922
194,340970.47403489443
195,279799.2191072726
196,1223407.6207152628
197,98800.56760593521
198,72542.0813644151
199,780493.3507685844
200,1576138.9339571185
201,289098.4770807888
202,406759.20711203985
203,-10451.886045642856
204,1157513.8464247382
205,471958.669479433
206,667042.2762965019
207,436137.0721083181
208,500123.65052834543
209,658613.9773264064
210,634087.2518213479
211,140944.2223250139
212,202080.48283760887
213,113638.91759173048
214,245900.38238965775
215,231541.17665741776
216,324740.6399845674
217,218645.92995416664
218,141419.43685219798
219,252331.14817579178
220,163749.5070206636
221,142312.32964005513
222,154700.08506393284
223,174128.0924194508
224,275730.78514498274
225,191990.02349892654
226,391551.53508832003
227,110123.52139569676
228,233171.7147550079
229,269066.1548313759
230,315578.3080157582
231,163205.80976153008
232,549017.0262346704
233,156242.46821715127
234,164978.1257099193
235,356717.925364856
236,313863.2473665407
237,155247.36670674477
238,210409.43855707324
239,201657.9235456635
240,345017.9092251491
241,172976.8977601053
242,175960.75799799137
243,280202.65165510547
244,123651.5043583603
245,266681.3407655344
246,380803.8617777847
247,149957.6587119416
248,183155.96157078168
249,98153.04474288077
250,226010.71525969874
251,277830.2730187083
252,264249.16743703635
253,257615.28024219128
254,181053.1094609765
255,201799.43525698563
256,179219.17484565772
257,575335.0746881687
258,169246.80764775464
259,141285.3681515261
260,222899.00874009804
261,204908.85673196928
262,112868.70213276494
263,288341.1348574502
264,155935.6559737747
265,134.9370197349152
266,394682.224281783
267,199319.35606190737
268,469573.97118979483
269,282277.70367806643
270,306054.04582280305
271,4.2238705710608614e-05
272,186487.68520289107
273,529079.1279719453
274,71068.16592957334
275,151697.99403024052
276,43633.247711173804
277,31561.300444299257
278,36163.742558839534
279,58505.32787851599
280,80849.05769793615
281,45911.010337593754
282,117077.87232701997
283,95769.24937666509
284,76581.09023712666
285,128124.46282047906
286,181256.99489489378
287,69950.92583515264
288,78340.83508941327
289,85415.90949201208
290,134184.47600429878
291,68039.71393316683
292,26869.463162481316
293,81394.84707503112
294,59749.52068203723
295,48838.70022329557
296,7637.586549432157
297,34834.28074026711
298,88129.39975498687
299,47803.49810745127
300,125219.34209884559
301,41609.48970108486
302,169375.66843259457
303,67757.3215366067
304,39127.20945812528
305,83102.87564485258
306,155108.35587068924
307,43980.568526868454
308,99275.06367255792
309,4.2238705710608614e-05
310,79162.61749734286
311,107424.25381013205
312,246054.498614626
313,252115.58623229573
314,104713.37026179499
315,22104.788741380286
316,284928.57933127874
317,46489.716072721545
318,75666.3633621415
319,153692.11473615476
320,102131.27189347925
321,149290.1748336273
322,121385.53318661838
323,83200.02473202893
324,99805.53129509393
325,201519.1872665504
326,93767.33020042825
327,225286.98731904363
328,159185.44375574976
329,145477.16401976667
330,42100.8291219555
331,120660.84498309079
332,94844.48558465339
333,438569.44874308916
334,4.2238705710608614e-05
335,238942.25160215082
336,168561.7925115476
337,363315.8524764311
338,306994.6746104875
339,180433.7221527523
340,328599.1931644853
341,76880.61321474098
342,197027.71310679874
343,160084.80117832025
344,149464.35448310536
345,508680.2895683478
346,88268.89480765196
347,208080.58629967232
348,266036.3999250629
349,211345.3746840686
350,155164.57716819269
351,113579.06003043523
352,212482.75791451102
353,306745.1697697303
354,56591.3272696859
355,241061.7842694035
356,60089.052950144986
357,146081.3564021534
358,123537.08696964705
359,202061.82098471923
360,116701.58007538789
361,369161.0904693562
362,84270.12543432969
363,214064.1663016885
364,266554.49232229654
365,222422.07685441818
366,322351.8075431695
367,2044918.5618129738
368,4.2238705710608614e-05
369,4.2238705710608614e-05
370,4.2238705710608614e-05
371,4.2238705710608614e-05
372,4.2238705710608614e-05
373,4015.9625508404597
374,4.2238705710608614e-05
375,4.2238705710608614e-05
376,4.2238705710608614e-05
377,4.2238705710608614e-05
378,4.2238705710608614e-05
379,4.2238705710608614e-05
380,17728.16224428252
381,42376.00833361777
382,4.2238705710608614e-05
383,4.2238705710608614e-05
384,4.2238705710608614e-05
385,4.2238705710608614e-05
386,4.2238705710608614e-05
387,4.2238705710608614e-05
388,4.2238705710608614e-05
389,4.2238705710608614e-05
390,4.2238705710608614e-05
391,4.2238705710608614e-05
392,4.2238705710608614e-05
393,51761.662076505505
394,4.2238705710608614e-05
395,34409.03731481017
396,66295927.1569738
397,4.2238705710608614e-05
398,254441.43606653577
399,4.2238705710608614e-05
400,378290.83822772
401,396639.8921432612
402,197449.8746891977
403,303351.3898730468
404,228814.1972332348
405,4.2238705710608614e-05
406,378192.91409203364
407,4.2238705710608614e-05
408,468259.980783137
409,4.2238705710608614e-05
410,131749.77888713838
411,437359.0171904275
412,402950.41175246873
413,388114.8815177712
414,211843.52744537324
415,631108.0061703321
416,234412.71669732794
417,219071.99735330566
418,175529.78784525956
419,232934.66044049087
420,270848.22643435403
421,415748.24102681834
422,210672.90712159144
423,97544.4068259712
424,308490.9579613427
425,124075.87286514595
426,217504.65591568378
427,264411.7794786125
428,320905.37782933604
429,228244.8429749661
430,533500.2176563354
431,231492.38917937814
432,214512.84994837805
433,153158.7957112586
434,4.2238705710608614e-05
435,227685.62160432886
436,197897.93161166523
437,57739.816171162835
438,214266.97876017416
439,4.2238705710608614e-05
440,53837.41863460527
441,151240.39501136073
442,248655.90226848674
443,311132.8881219033
444,101954.72705627375
445,44973.750270178876
446,190959.3595293022
447,129308.99380457359
448,113908.87987504923
449,332759.8675267077
450,4.2238705710608614e-05
451,357763.814079149
452,270971.525908174
453,97126.2926098118
454,4.2238705710608614e-05
455,146445.17413982705
456,253203.49530671333
457,118672.3811149789
458,4.2238705710608614e-05
459,162177.94666913227
460,228687.23401480739
461,281451.37438620947
462,4.2238705710608614e-05
463,146262.45443028893
464,159272.81587499767
465,97180.26344199233
466,63095.181481304186
467,4.2238705710608614e-05
468,152474.48372609896
469,4.2238705710608614e-05
470,155681.94018404617
471,68272.69731011183
472,308800.09838396544
473,4.2238705710608614e-05
474,90486.27702225214
475,256613.9411596607
476,70490.13195922291
477,4.2238705710608614e-05
