Serial Numer,Deposits 2016
1,217044.0
2,217044.0
3,217044.0
4,121984.0
5,217044.0
6,217044.0
7,121340.0
8,69937.0
9,88992.0
10,82651.0
11,217044.0
12,217044.0
13,137565.0
14,217044.0
15,217044.0
16,217044.0
17,89985.0
18,217044.0
19,217044.0
20,134662.0
21,217044.0
22,217044.0
23,217044.0
24,217044.0
25,217044.0
26,217044.0
27,217044.0
28,217044.0
29,217044.0
30,54947.0
31,217044.0
32,217044.0
33,217044.0
34,217044.0
35,217044.0
36,217044.0
37,217044.0
38,217044.0
39,217044.0
40,217044.0
41,217044.0
42,217044.0
43,68718.0
44,217044.0
45,217044.0
46,217044.0
47,111511.0
48,217044.0
49,217044.0
50,217044.0
51,62708.0
52,217044.0
53,217044.0
54,217044.0
55,98301.0
56,177158.0
57,217044.0
58,183322.0
59,217044.0
60,217044.0
61,217044.0
62,217044.0
63,111970.0
64,217044.0
65,217044.0
66,217044.0
67,164211.0
68,217044.0
69,151407.0
70,134662.0
71,129143.0
72,217044.0
73,134662.0
74,217044.0
75,127319.0
76,217044.0
77,138041.0
78,217044.0
79,217044.0
80,169393.0
81,186740.0
82,49740.0
83,217044.0
84,217044.0
85,217044.0
86,217044.0
87,217044.0
88,186740.0
89,22954.0
90,158468.0
91,217044.0
92,217044.0
93,217044.0
94,157231.0
95,114933.0
96,217044.0
97,217044.0
98,178074.0
99,217044.0
100,217044.0
101,111909.0
102,217044.0
103,217044.0
104,178074.0
105,134148.0
106,121149.0
107,217044.0
108,217044.0
109,217044.0
110,177158.0
111,174187.0
112,93560.0
113,217044.0
114,217044.0
115,86433.0
116,139716.0
117,65763.0
118,93560.0
119,134546.0
120,186740.0
121,142630.0
122,217044.0
123,65208.0
124,217044.0
125,217044.0
126,34867.0
127,145784.0
128,108298.0
129,114003.0
130,177158.0
131,113560.0
132,104194.0
133,177158.0
134,217044.0
135,217044.0
136,217044.0
137,217044.0
138,143406.0
139,217044.0
140,217044.0
141,167325.0
142,217044.0
143,56486.0
144,86112.0
145,217044.0
146,217044.0
147,182827.0
148,217044.0
149,217044.0
150,129833.0
151,86864.0
152,60767.0
153,217044.0
154,217044.0
155,217044.0
156,217044.0
157,217044.0
158,192462.0
159,177158.0
160,177158.0
161,217044.0
162,177158.0
163,217044.0
164,217044.0
165,217044.0
166,153194.0
167,217044.0
168,217044.0
169,217044.0
170,53148.0
171,144532.0
172,80794.0
173,217044.0
174,145601.0
175,66872.0
176,127319.0
177,217044.0
178,144978.0
179,217044.0
180,217044.0
181,217044.0
182,217044.0
183,217044.0
184,135938.0
185,217044.0
186,217044.0
187,162993.0
188,103421.0
189,217044.0
190,38553.0
191,186740.0
192,217044.0
193,135293.0
194,217044.0
195,217044.0
196,217044.0
197,104906.0
198,70292.0
199,217044.0
200,217044.0
201,217044.0
202,217044.0
203,56986.0
204,217044.0
205,217044.0
206,217044.0
207,217044.0
208,217044.0
209,217044.0
210,217044.0
211,127319.0
212,177158.0
213,119347.0
214,217044.0
215,177158.0
216,217044.0
217,177158.0
218,127319.0
219,217044.0
220,158843.0
221,135293.0
222,151407.0
223,178074.0
224,217044.0
225,177158.0
226,217044.0
227,107203.0
228,217044.0
229,217044.0
230,217044.0
231,158843.0
232,217044.0
233,155699.0
234,158843.0
235,217044.0
236,217044.0
237,135938.0
238,217044.0
239,217044.0
240,217044.0
241,217044.0
242,175904.0
243,217044.0
244,126029.0
245,217044.0
246,217044.0
247,151459.0
248,181757.0
249,105939.0
250,217044.0
251,217044.0
252,217044.0
253,217044.0
254,177158.0
255,217044.0
256,217044.0
257,217044.0
258,165758.0
259,127319.0
260,217044.0
261,217044.0
262,115648.0
263,217044.0
264,147212.0
265,0.0
266,217044.0
267,177158.0
268,217044.0
269,217044.0
270,217044.0
271,0.0
272,177158.0
273,217044.0
274,67177.0
275,144978.0
276,45090.0
277,29788.0
278,55833.0
279,59609.0
280,77983.0
281,41381.0
282,119972.0
283,82651.0
284,73694.0
285,128307.0
286,177158.0
287,66128.0
288,72680.0
289,82380.0
290,131084.0
291,66107.0
292,27973.0
293,80026.0
294,59773.0
295,46541.0
296,7071.0
297,33559.0
298,86624.0
299,46166.0
300,111970.0
301,42725.0
302,171325.0
303,86987.0
304,54799.0
305,103626.0
306,154070.0
307,41481.0
308,95631.0
309,0.0
310,78764.0
311,112433.0
312,217044.0
313,217044.0
314,114154.0
315,20036.0
316,217044.0
317,41557.0
318,68109.0
319,135938.0
320,99396.0
321,137565.0
322,111970.0
323,78652.0
324,87411.0
325,217044.0
326,96635.0
327,217044.0
328,156244.0
329,139716.0
330,34867.0
331,128187.0
332,88992.0
333,217044.0
334,0.0
335,217044.0
336,157955.0
337,217044.0
338,217044.0
339,217044.0
340,217044.0
341,75890.0
342,177158.0
343,192462.0
344,148229.0
345,217044.0
346,83790.0
347,217044.0
348,217044.0
349,217044.0
350,155699.0
351,119347.0
352,217044.0
353,217044.0
354,54426.0
355,217044.0
356,57399.0
357,157231.0
358,123804.0
359,217044.0
360,113256.0
361,217044.0
362,80600.0
363,217044.0
364,217044.0
365,217044.0
366,217044.0
367,217044.0
368,0.0
369,0.0
370,0.0
371,0.0
372,0.0
373,10500.0
374,0.0
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,17974.0
381,42416.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,0.0
393,45080.0
394,0.0
395,32924.0
396,217044.0
397,0.0
398,177158.0
399,0.0
400,217044.0
401,217044.0
402,217044.0
403,217044.0
404,217044.0
405,0.0
406,217044.0
407,0.0
408,217044.0
409,0.0
410,126264.0
411,217044.0
412,217044.0
413,217044.0
414,217044.0
415,217044.0
416,217044.0
417,217044.0
418,175904.0
419,217044.0
420,217044.0
421,217044.0
422,217044.0
423,105939.0
424,217044.0
425,128187.0
426,217044.0
427,217044.0
428,217044.0
429,217044.0
430,217044.0
431,217044.0
432,217044.0
433,144978.0
434,0.0
435,217044.0
436,177158.0
437,54203.0
438,177158.0
439,0.0
440,48654.0
441,147549.0
442,217044.0
443,217044.0
444,95359.0
445,39974.0
446,177158.0
447,130610.0
448,107206.0
449,217044.0
450,0.0
451,217044.0
452,217044.0
453,90397.0
454,0.0
455,157231.0
456,217044.0
457,111970.0
458,0.0
459,170337.0
460,177158.0
461,217044.0
462,0.0
463,138041.0
464,153194.0
465,106789.0
466,59631.0
467,0.0
468,147549.0
469,0.0
470,167325.0
471,60767.0
472,217044.0
473,0.0
474,86855.0
475,217044.0
476,67691.0
477,0.0
478,134546.0
479,217044.0
480,129952.0
481,69731.0
482,0.0
483,75313.0
484,217044.0
485,77983.0
486,80600.0
487,121997.0
488,128307.0
489,156022.0
490,147549.0
491,111291.0
492,81905.0
493,56183.0
494,45554.0
495,217044.0
496,60901.0
497,26592.0
498,43974.0
499,217044.0
500,163181.0
501,217044.0
502,89985.0
503,182827.0
504,72644.0
505,0.0
506,217044.0
507,217044.0
508,165128.0
509,119347.0
510,217044.0
511,114003.0
512,58707.0
513,126097.0
514,217044.0
515,35610.0
516,26313.0
517,41322.0
518,0.0
519,0.0
520,18030.0
521,0.0
522,217044.0
523,161753.0
524,31452.0
525,106789.0
526,26313.0
527,48117.0
528,177158.0
529,217044.0
530,217044.0
531,90943.0
532,153013.0
533,60901.0
534,84326.0
535,177158.0
536,162993.0
537,50930.0
538,31684.0
539,93713.0
540,58329.0
541,71728.0
542,177158.0
543,91872.0
544,217044.0
545,60320.0
546,50742.0
547,217044.0
548,45381.0
549,45381.0
550,177158.0
551,42705.0
552,105481.0
553,74528.0
554,217044.0
555,177158.0
556,125855.0
557,40156.0
558,67691.0
559,77404.0
560,145323.0
561,8308.0
562,106177.0
563,34837.0
564,67177.0
565,38676.0
566,66023.0
567,45090.0
568,56390.0
569,46686.0
570,48563.0
571,76470.0
572,72888.0
573,44172.0
574,217044.0
575,74871.0
576,0.0
577,0.0
578,18001.0
579,177158.0
580,0.0
581,135271.0
582,55170.0
583,77983.0
584,78764.0
585,43711.0
586,105481.0
587,93560.0
588,39292.0
589,55564.0
590,54040.0
591,35610.0
592,69167.0
593,101491.0
594,133162.0
595,103760.0
596,34867.0
597,106177.0
598,25589.0
599,60613.0
600,117773.0
601,135781.0
602,92661.0
603,70566.0
604,74312.0
605,159753.0
606,106177.0
607,47484.0
608,74841.0
609,27973.0
610,28408.0
611,61964.0
612,29424.0
613,79704.0
614,10500.0
615,68452.0
616,43974.0
617,95631.0
618,217044.0
619,31637.0
620,59631.0
621,59773.0
622,40685.0
623,105187.0
624,65951.0
625,59631.0
626,85729.0
627,72596.0
628,38360.0
629,72577.0
630,85338.0
631,123887.0
632,54799.0
633,58561.0
634,56265.0
635,31684.0
636,177158.0
637,48117.0
638,72577.0
639,101444.0
640,217044.0
641,44330.0
642,34837.0
643,167383.0
644,50930.0
645,45939.0
646,42725.0
647,71728.0
648,41557.0
649,43711.0
650,42581.0
651,110503.0
652,47933.0
653,69167.0
654,25758.0
655,51345.0
656,82428.0
657,116789.0
658,70016.0
659,35773.0
660,11323.0
661,111314.0
662,42873.0
663,63786.0
664,55564.0
665,60344.0
666,60433.0
667,37564.0
668,42741.0
669,77983.0
670,42705.0
671,61039.0
672,51668.0
673,55107.0
674,82651.0
675,28856.0
676,51668.0
677,40429.0
678,53822.0
679,14256.0
680,14265.0
681,91517.0
682,22849.0
683,39023.0
684,72749.0
685,23790.0
686,132374.0
687,44330.0
688,46571.0
689,50006.0
690,49765.0
691,43843.0
692,69451.0
693,42725.0
694,56986.0
695,51593.0
696,45084.0
697,27973.0
698,69066.0
699,102399.0
700,66029.0
701,84843.0
702,60818.0
703,23224.0
704,67177.0
705,56986.0
706,39331.0
707,217044.0
708,25797.0
709,68109.0
710,60320.0
711,68659.0
712,27427.0
713,47484.0
714,42641.0
715,34837.0
716,42581.0
717,19932.0
718,58775.0
719,21507.0
720,127319.0
721,4222.0
722,39292.0
723,217044.0
724,60344.0
725,63468.0
726,27603.0
727,67177.0
728,42416.0
729,0.0
730,46166.0
731,37605.0
732,49415.0
733,34042.0
734,45123.0
735,0.0
736,71728.0
737,217044.0
738,36285.0
739,0.0
740,20036.0
741,39694.0
742,45381.0
743,76517.0
744,30422.0
745,45381.0
746,186740.0
747,14220.0
748,102034.0
749,32463.0
750,38360.0
751,55838.0
752,53600.0
753,154299.0
754,50930.0
755,81283.0
756,55500.0
757,67177.0
758,76595.0
759,55500.0
760,32703.0
761,47621.0
762,34867.0
763,49546.0
764,48291.0
765,43843.0
766,51471.0
767,19040.0
768,148229.0
769,69066.0
770,65951.0
771,70909.0
772,53440.0
773,182827.0
774,177158.0
775,64512.0
776,107206.0
777,131572.0
778,0.0
779,182827.0
780,56265.0
781,217044.0
782,81369.0
783,30390.0
784,103458.0
785,57389.0
786,63088.0
787,62708.0
788,119570.0
789,217044.0
790,65170.0
791,56986.0
792,29162.0
793,55500.0
794,0.0
795,26221.0
796,135938.0
797,0.0
798,74929.0
799,86855.0
800,62708.0
801,54520.0
802,28691.0
803,22978.0
804,68109.0
805,0.0
806,23653.0
807,37686.0
808,0.0
809,40411.0
810,49182.0
811,78764.0
812,46597.0
813,45090.0
814,74841.0
815,217044.0
816,182827.0
817,0.0
818,0.0
819,67230.0
820,217044.0
821,217044.0
822,217044.0
823,217044.0
824,217044.0
825,217044.0
826,99399.0
827,134662.0
828,59849.0
829,177158.0
830,78764.0
831,217044.0
832,217044.0
833,217044.0
834,217044.0
835,217044.0
836,217044.0
837,86433.0
838,144264.0
839,106198.0
840,132342.0
841,217044.0
842,217044.0
843,137377.0
844,217044.0
845,217044.0
846,217044.0
847,217044.0
848,0.0
849,217044.0
850,0.0
851,217044.0
852,182827.0
853,161753.0
854,217044.0
855,217044.0
856,217044.0
857,94323.0
858,217044.0
859,217044.0
860,217044.0
861,217044.0
862,0.0
863,217044.0
864,128187.0
865,217044.0
866,217044.0
867,217044.0
868,177158.0
869,116103.0
870,217044.0
871,217044.0
872,217044.0
873,217044.0
874,217044.0
875,50318.0
876,89017.0
877,137168.0
878,217044.0
879,150922.0
880,62708.0
881,177158.0
882,217044.0
883,217044.0
884,116847.0
885,217044.0
886,106198.0
887,217044.0
888,134546.0
889,217044.0
890,217044.0
891,0.0
892,177158.0
893,217044.0
894,177158.0
895,217044.0
896,217044.0
897,104878.0
898,10500.0
899,217044.0
900,129833.0
901,217044.0
902,217044.0
903,217044.0
904,59849.0
905,119879.0
906,52675.0
907,78764.0
908,121636.0
909,128307.0
910,49435.0
911,111314.0
912,217044.0
913,32703.0
914,43128.0
915,67746.0
916,123555.0
917,177158.0
918,40280.0
919,182827.0
920,217044.0
921,69847.0
922,217044.0
923,125855.0
924,217044.0
925,142493.0
926,217044.0
927,81488.0
928,64512.0
929,55732.0
930,130862.0
931,177158.0
932,96689.0
933,217044.0
934,0.0
935,217044.0
936,217044.0
937,62495.0
938,66984.0
939,217044.0
940,16163.0
941,86112.0
942,217044.0
943,42725.0
944,48654.0
945,30172.0
946,53542.0
947,23790.0
948,104906.0
949,20036.0
950,55838.0
951,60767.0
952,0.0
953,45084.0
954,38709.0
955,77757.0
956,217044.0
957,37419.0
958,161753.0
959,76804.0
960,19040.0
961,80891.0
962,59631.0
963,44961.0
964,102245.0
965,62495.0
966,106789.0
967,73186.0
968,139384.0
969,66872.0
970,27760.0
971,135271.0
972,38676.0
973,49909.0
974,40411.0
975,38006.0
976,19550.0
977,42056.0
978,29162.0
979,46686.0
980,68109.0
981,77339.0
982,37419.0
983,60344.0
984,0.0
985,30390.0
986,28633.0
987,40950.0
988,93158.0
989,35610.0
990,42581.0
991,35602.0
992,119347.0
993,74929.0
994,70304.0
995,74871.0
996,132516.0
997,105089.0
998,158468.0
999,78033.0
1000,39723.0
1001,34867.0
1002,217044.0
1003,52675.0
1004,63088.0
1005,31636.0
1006,23224.0
1007,129536.0
1008,57399.0
1009,101593.0
1010,55803.0
1011,14220.0
1012,0.0
1013,170337.0
1014,55500.0
1015,186740.0
1016,142493.0
1017,72941.0
1018,217044.0
1019,47406.0
1020,11323.0
1021,77983.0
1022,134148.0
1023,217044.0
1024,71728.0
1025,137003.0
1026,134662.0
1027,217044.0
1028,76804.0
1029,140797.0
1030,177158.0
1031,150378.0
1032,116789.0
1033,161753.0
1034,151407.0
1035,82457.0
1036,165758.0
1037,75313.0
1038,217044.0
1039,85607.0
1040,0.0
1041,124015.0
1042,217044.0
1043,48159.0
1044,22099.0
1045,108664.0
1046,18826.0
1047,38553.0
1048,47519.0
1049,22099.0
1050,69032.0
1051,110154.0
1052,217044.0
1053,22099.0
1054,19922.0
1055,57250.0
1056,86864.0
1057,13523.0
1058,45926.0
1059,55170.0
1060,14256.0
1061,48654.0
1062,142630.0
1063,43974.0
1064,22849.0
1065,49008.0
1066,22849.0
1067,112927.0
1068,57399.0
1069,88831.0
1070,36285.0
1071,48654.0
1072,78764.0
1073,75243.0
1074,54799.0
1075,32924.0
1076,0.0
1077,33251.0
1078,177158.0
1079,70304.0
1080,131711.0
1081,217044.0
1082,0.0
1083,169393.0
1084,0.0
1085,181757.0
1086,91046.0
1087,56715.0
1088,82651.0
1089,217044.0
1090,86091.0
1091,217044.0
1092,139716.0
1093,128118.0
1094,124015.0
1095,217044.0
1096,142674.0
1097,0.0
1098,0.0
1099,142630.0
1100,73949.0
1101,0.0
1102,148586.0
1103,217044.0
1104,217044.0
1105,217044.0
1106,82410.0
1107,89491.0
1108,177158.0
1109,177158.0
1110,0.0
1111,142223.0
1112,217044.0
1113,166847.0
1114,71728.0
1115,217044.0
1116,0.0
1117,77643.0
1118,217044.0
1119,0.0
1120,131506.0
1121,129833.0
1122,217044.0
1123,128187.0
1124,49539.0
1125,142223.0
1126,217044.0
1127,111970.0
1128,217044.0
1129,172881.0
1130,65951.0
1131,113560.0
1132,35773.0
1133,133742.0
1134,125855.0
1135,85729.0
1136,77339.0
1137,65170.0
1138,151459.0
1139,111970.0
1140,144978.0
1141,177158.0
1142,145784.0
1143,217044.0
1144,177158.0
1145,158573.0
1146,125341.0
1147,82651.0
1148,81805.0
1149,47484.0
1150,29692.0
1151,24263.0
1152,17131.0
1153,105819.0
1154,43843.0
1155,66710.0
1156,63607.0
1157,75756.0
1158,54520.0
1159,103725.0
1160,106177.0
1161,186740.0
1162,165128.0
1163,67177.0
1164,79280.0
1165,26991.0
1166,23653.0
1167,148074.0
1168,217044.0
1169,192462.0
1170,134764.0
1171,73336.0
1172,140616.0
1173,217044.0
1174,217044.0
1175,129952.0
1176,140710.0
1177,111909.0
1178,48868.0
1179,217044.0
1180,217044.0
1181,101491.0
1182,105481.0
1183,91046.0
1184,147549.0
1185,77057.0
1186,217044.0
1187,83485.0
1188,72888.0
1189,217044.0
1190,39694.0
1191,158843.0
1192,0.0
1193,217044.0
1194,217044.0
1195,217044.0
1196,0.0
1197,0.0
1198,177158.0
1199,0.0
1200,111970.0
1201,217044.0
1202,28446.0
1203,63578.0
1204,167383.0
1205,63853.0
1206,131506.0
1207,17974.0
1208,217044.0
1209,101227.0
1210,125937.0
1211,13375.0
1212,104869.0
1213,49415.0
1214,21795.0
1215,18030.0
1216,124987.0
1217,150922.0
1218,4222.0
1219,56183.0
1220,121149.0
1221,55803.0
1222,89895.0
1223,217044.0
1224,123555.0
1225,164262.0
1226,115038.0
1227,47276.0
1228,27449.0
1229,172959.0
1230,92052.0
1231,177158.0
1232,217044.0
1233,84568.0
1234,112433.0
1235,217044.0
1236,105939.0
1237,177158.0
1238,69981.0
1239,25117.0
1240,217044.0
1241,86433.0
1242,120150.0
1243,187132.0
1244,126246.0
1245,154070.0
1246,69167.0
1247,37171.0
1248,217044.0
1249,217044.0
1250,60767.0
1251,74478.0
1252,217044.0
1253,56218.0
1254,120530.0
1255,144532.0
