url_id,shares
4,630.8993704
11,825.4766755
15,952.3170288
20,1436.327887
26,1133.43822
31,1120.708423
34,979.1998767
37,1444.03474
39,727.387901
42,1178.302532
48,787.0256293
50,1354.453708
52,1307.648879
54,670.7612001
55,1327.114843
59,831.7946651
70,795.6345124
71,902.6972346
72,1266.717662
74,1519.898942
75,1259.462021
77,948.0901523
79,1342.279104
82,1438.635801
86,1650.959961
93,1480.667818
95,1589.880956
98,1731.275478
99,1306.299199
102,1500.054914
107,744.4947125
111,789.3051244
115,1424.889333
118,1340.700289
121,989.9052898
124,1024.962539
125,1018.300167
126,1438.192257
128,1132.636482
136,1483.221426
138,2130.861046
143,1214.150166
149,1396.977524
151,988.979347
156,781.6802382
161,1092.809529
165,1296.460913
167,856.4118689
169,721.1623597
174,958.046286
181,1034.093278
182,1460.989556
184,1397.995053
191,1513.15479
192,1084.121628
193,1446.764574
194,1826.594238
195,1760.91968
197,1736.490553
198,1336.466164
199,1414.696524
200,1701.714192
205,1642.034265
209,1086.714647
240,1937.414368
241,1244.422326
248,1655.308338
252,1330.156191
256,1466.784204
258,1419.42678
259,1350.900999
261,1140.597382
262,1593.626876
264,1538.23133
270,1424.804137
275,1115.937375
280,1395.261498
281,1802.792294
286,1549.414247
290,1319.185517
296,1047.55206
298,1929.933247
299,1661.687148
301,836.8029523
303,942.6846527
306,1447.811355
307,1702.83843
309,1489.980873
311,1563.136141
312,1456.133987
313,1946.109079
316,1846.980131
321,1802.614324
331,2273.606466
336,1704.772271
342,1826.641627
346,2050.328201
347,1840.887464
350,1989.574102
355,1566.281729
357,1506.193069
361,1298.750139
364,1240.682398
371,1363.055799
373,1298.054943
374,1198.169934
380,985.16885
383,1783.640118
384,1103.405739
396,1984.881278
398,1729.936242
399,1548.007222
403,1289.74428
406,725.9165132
409,1441.97408
413,1344.132645
414,1500.431672
415,1313.091817
417,1320.270442
429,1432.233343
433,1348.087524
439,1362.512452
444,1166.189162
445,1692.198968
447,1181.707054
450,1476.135042
454,1102.055809
457,2333.106649
458,1765.652538
463,2580.442526
465,1147.819334
471,1628.87466
477,1257.776462
478,1695.710237
482,1144.839669
483,1134.153419
489,1748.759404
495,2275.012998
496,1132.830706
497,1147.580763
498,1543.266896
501,1631.364939
512,1502.878732
517,1337.750847
519,1459.376164
531,1494.168955
535,1743.773691
536,1777.863527
537,2203.758919
541,1536.210918
543,1154.203514
549,1133.246073
552,1656.337338
553,1167.907719
554,1781.898046
559,1130.365743
562,1199.201132
570,1639.514724
572,2098.187244
575,1961.593641
582,981.2493115
583,1501.85022
588,1242.517277
589,1380.600085
593,1357.893091
594,1526.174445
602,2493.92324
605,1531.840869
607,935.3523979
608,1143.501971
613,1482.996778
619,1177.794417
621,1825.241832
622,1022.931693
626,2340.108322
629,1252.833876
630,1403.275206
634,1523.325824
635,1235.371142
640,1055.920113
647,2098.124144
662,1459.817045
674,1294.939266
675,1056.668812
678,1195.525065
681,1168.222304
683,1564.541985
693,1595.809301
699,1464.341009
702,1281.113252
708,1707.393362
712,2052.389243
713,1547.831531
714,1564.343527
717,1694.923071
718,1917.202636
719,1892.64619
721,2102.476882
729,1694.230352
736,1339.814817
737,2080.790131
738,2658.952863
744,1788.326022
747,1311.095016
748,1364.335061
750,1570.922823
755,1352.959769
759,1356.499863
770,1521.150085
776,1528.074886
778,1200.745856
787,1173.132347
789,1099.157179
790,1163.899152
791,1554.59194
810,1133.852587
815,986.2294038
816,1644.118196
823,1128.125297
824,891.9283136
825,1543.840219
828,1524.242061
829,1327.497474
833,1035.362176
834,1356.55622
840,911.2793375
841,1232.319435
842,1608.51228
845,1386.533937
849,1016.645026
854,1741.46955
856,1284.247578
859,1060.873286
861,1313.116323
862,922.9957983
864,1088.383354
865,1790.004266
867,1228.689166
871,1393.251259
875,1015.271393
877,1316.448634
880,1135.962877
882,1273.496043
885,1141.303997
894,1440.19545
897,1273.832025
899,1213.818996
903,1052.630746
907,990.4198709
909,1408.067103
913,1474.336998
915,1565.374113
925,1106.221882
928,1458.387121
930,1494.106359
931,1229.279849
934,1447.05892
940,1136.803983
941,1384.552027
942,1395.647165
943,1244.210887
947,1305.356915
948,1053.179279
956,1538.270044
961,1173.517318
965,962.6777474
966,1134.763828
969,2048.224548
970,1271.542124
976,1309.326354
977,1069.600644
979,1323.622497
983,1752.877862
984,1479.752873
985,1422.125264
988,1732.765235
989,1430.591834
995,1814.221602
996,1358.255204
1000,1390.093529
1008,1014.147649
1015,1447.663799
1018,1456.079977
1019,1526.949907
1035,1249.829097
1044,1118.984268
1049,1468.271009
1054,1410.976215
1056,1515.596416
1058,1298.802762
1061,1173.767624
1064,2124.349387
1065,1396.021158
1067,1565.946385
1071,1197.596491
1073,1466.227856
1074,2185.959815
1078,1624.885231
1086,1417.116465
1090,904.0583679
1095,998.5390756
1096,1447.024241
1101,1414.122454
1102,1330.627374
1106,1334.587889
1110,1940.675412
1113,1186.070364
1114,1314.766078
1115,1761.61838
1116,1501.488316
1120,2988.056734
1123,2597.086382
1136,1841.760595
1138,1821.462721
1142,1782.484753
1143,2158.730361
1145,2542.659127
1146,2161.075366
1149,2280.926124
1152,1936.670871
1154,2015.914823
1155,1813.205784
1156,1886.533605
1166,1534.59009
1170,1198.219341
1174,1235.598643
1177,1230.516822
1179,1273.537131
1183,1021.231488
1184,929.5262044
1186,1123.972484
1187,1941.194926
1190,1926.548115
1192,1213.059844
1200,1595.46132
1207,1353.643887
1208,1315.741858
1209,1431.588119
1211,2170.741276
1212,1030.119089
1219,1193.437094
1225,1334.765229
1232,1530.451703
1245,1665.150388
1246,1449.092996
1252,1680.639228
1253,1305.891121
1255,1405.325865
1257,1119.075756
1260,1277.469874
1265,1349.737545
1266,1359.139974
1269,1410.753577
1275,892.366487
1278,1891.908204
1284,1236.504593
1285,1085.313863
1286,1590.622566
1289,1510.603756
1290,1734.492384
1293,1523.108875
1296,1412.473655
1298,1401.153721
1304,1313.905238
1310,1191.850708
1320,2233.460712
1328,1421.251248
1340,1477.828702
1342,1314.70646
1347,1706.119402
1353,1877.970527
1361,1260.977527
1362,1549.874369
1365,1673.213011
1374,1198.572306
1376,1531.466294
1386,969.2519591
1388,1184.636408
1392,973.8988988
1398,1242.481419
1401,1054.758334
1404,1344.443051
1405,1468.470918
1406,1431.817504
1413,1551.54756
1423,1199.471491
1427,1092.022332
1429,2161.109968
1435,1034.220328
1437,1265.872692
1439,1083.304353
1444,1514.561553
1447,1265.164281
1448,1503.535779
1458,1035.271412
1460,1680.198864
1465,1538.670602
1466,1740.805901
1472,984.5547652
1475,1266.034013
1476,1362.246093
1480,2040.412241
1483,1560.208707
1484,2014.81613
1498,1168.85902
1504,1313.240561
1506,1412.63737
1507,1512.438781
1509,1321.471166
1510,1815.012442
1511,1120.953643
1517,1613.995999
1519,1283.370113
1521,1591.898758
1522,1492.082001
1524,1085.724784
1526,1104.926602
1532,883.6397903
1544,2268.269207
1550,2230.505541
1557,1899.206645
1559,2486.494315
1560,2299.123539
1561,1629.041018
1562,1552.397825
1565,1822.419753
1566,1920.315962
1569,2323.544199
1573,1979.619989
1578,1926.180534
1579,1801.014085
1581,1856.078533
1590,1795.554121
1591,1518.740472
1595,1890.49323
1596,1924.821861
1599,1671.968914
1600,2031.849971
1602,2769.947322
1604,1560.927818
1606,1568.506097
1607,1160.301643
1608,1278.694546
1610,1124.553407
1612,1806.154989
1619,1484.807829
1626,1227.429296
1627,1657.357253
1628,1359.686816
1638,1091.837788
1645,1666.465774
1650,1235.540638
1653,2008.023998
1655,1513.485654
1663,1884.703423
1664,1231.927269
1665,1469.731476
1668,1251.298998
1675,1203.155545
1676,1423.800163
1678,1691.658373
1680,1150.743658
1684,1261.808328
1685,1638.106933
1687,1384.05355
1691,1351.357782
1695,1194.211124
1699,2346.095061
1700,1519.527552
1701,1860.573465
1705,1355.781738
1706,1875.756693
1708,1490.245259
1710,1321.536001
1719,1202.145026
1720,1706.79371
1725,1517.807242
1733,1338.931067
1737,1322.226629
1742,1328.522805
1748,1513.669586
1750,1029.092659
1755,1382.815003
1756,1214.701976
1759,1357.382622
1761,1529.061282
1765,1162.213297
1767,1784.255239
1769,1517.27296
1771,1216.779933
1778,1744.567598
1780,1322.203987
1781,1358.005344
1787,1287.546512
1790,1588.052008
1793,1817.578021
1795,1570.877667
1798,1274.693885
1799,1349.697424
1802,1330.561174
1807,1198.912617
1811,1412.978018
1815,2057.919392
1821,1439.94264
1822,1347.513398
1823,1473.246915
1825,1015.725328
1829,863.3293702
1839,1567.606295
1841,2176.639524
1842,1865.113161
1850,1084.953904
1851,1378.739153
1853,1053.65087
1860,1236.205753
1868,1135.737279
1869,1055.914095
1874,1860.165166
1875,1413.587729
1883,1380.778426
1884,1527.548584
1887,1379.971627
1897,1944.912318
1898,1095.474642
1902,1640.220726
1904,1267.319242
1905,1453.785075
1906,1595.793015
1908,1420.568342
1912,1295.363869
1915,1565.649109
1916,1740.406998
1917,1548.401476
1923,1406.104104
1928,1473.993288
1929,1373.367146
1930,1313.232814
1931,1650.649227
1941,1185.592203
1947,1367.254178
1953,1521.189065
1959,2998.422789
1963,2065.478494
1965,1672.189277
1967,1646.410105
1969,2257.004772
1970,2209.070545
1971,1640.991975
1979,1791.443762
1981,2012.196752
1983,1582.367583
1984,2114.003414
1985,1378.995609
1988,2518.614392
1991,1867.45776
1992,1881.969748
1999,2817.44054
2006,1429.42419
2007,1938.925115
2010,1081.263145
2013,1701.18753
2022,1857.659162
2023,1357.109672
2024,1418.832491
2027,1702.919394
2028,1814.880178
2032,1141.706778
2037,1072.271993
2038,1378.166312
2045,1019.933308
2049,1328.908934
2053,1031.0461
2055,1259.60726
2059,1072.237915
2061,978.2122307
2064,1155.909375
2065,985.8249543
2070,1529.93372
2073,1575.85459
2074,1056.167509
2086,1206.161244
2087,1197.515434
2092,1289.730783
2096,1326.441138
2100,1721.503716
2107,1708.561566
2113,1123.87658
2115,1424.928692
2116,1139.266114
2117,985.4224774
2119,1116.016768
2120,1004.784629
2124,1384.322151
2125,1280.302055
2128,2552.795116
2135,1614.815468
2136,1478.733773
2137,1101.450145
2143,1978.059879
2144,1389.466215
2145,1437.633346
2150,1950.31402
2154,1438.185075
2155,1721.306645
2156,1852.474938
2160,1415.680561
2161,1674.120278
2164,1671.990889
2166,1317.512552
2167,1392.83107
2174,1392.268501
2175,1444.370751
2176,2036.744724
2178,1796.682634
2179,1582.687651
2183,2228.215918
2184,1780.502372
2189,2330.948246
2192,1725.194909
2197,1529.789915
2200,1746.507559
2206,1866.387314
2208,1472.707559
2212,1376.550278
2218,1417.02508
2219,1482.0092
2226,1331.304545
2229,2736.018459
2234,1547.661845
2237,1721.807153
2242,1486.088038
2243,1336.910798
2247,1475.862899
2250,1280.029026
2255,2440.878657
2260,1284.960602
2261,1353.125604
2271,1185.012729
2273,2003.91632
2280,1265.11325
2282,1260.166461
2285,1487.226824
2287,1800.683488
2288,1788.091616
2295,1503.732393
2303,2180.968545
2307,1961.494683
2308,1668.431786
2317,1811.525602
2322,1926.034584
2325,1199.271826
2327,1329.569095
2330,1145.453382
2333,1088.404547
2338,2391.536344
2343,1658.066675
2348,1507.445341
2358,1379.322297
2362,1477.40512
2364,1104.643268
2365,1306.352827
2370,1043.359567
2372,1686.250153
2377,1765.602805
2380,2038.04656
2382,1682.0428
2383,1920.858266
2387,2771.011365
2391,2180.869045
2392,2002.824834
2397,2372.245258
2398,2271.735682
2399,1839.268302
2404,2044.495658
2405,1986.505639
2407,2163.799312
2408,1908.822497
2415,2285.121152
2419,1859.631625
2420,1816.16687
2423,1602.105005
2424,1918.51596
2430,1401.836406
2431,1181.845387
2443,1650.379069
2444,1553.840591
2445,1441.038024
2449,1451.781483
2452,1944.5942
2461,1099.409257
2463,1649.774851
2472,1224.3732
2473,1121.20453
2475,1171.825091
2481,1496.5048
2491,1147.709745
2494,1833.08271
2496,2046.826415
2497,1519.801395
2498,1175.015654
2499,1250.941371
2504,1551.415872
2516,1762.421754
2519,963.3369484
2521,1363.425796
2523,2158.83716
2525,1366.848503
2530,2084.211164
2531,1247.614349
2533,1635.744561
2543,1318.965488
2547,1614.475642
2548,1166.07432
2552,1863.348584
2553,2018.650087
2558,1623.924583
2561,1480.82787
2565,1411.525226
2576,1705.326655
2577,1297.984419
2578,1513.167992
2579,1205.575303
2583,1983.114244
2587,1542.40245
2589,2256.781687
2603,1528.639761
2606,1599.00859
2607,1444.779351
2612,1728.965755
2619,1201.545714
2620,1543.857247
2621,1122.270463
2623,2546.145409
2624,1401.534786
2628,1983.916547
2632,1724.496253
2635,1558.236224
2644,1321.313606
2649,1238.549752
2650,1659.29665
2654,1781.208722
2657,1007.487569
2659,1300.658682
2662,1605.733318
2664,2055.474271
2669,1852.300594
2670,1657.703295
2671,2362.381854
2672,1523.382314
2674,1815.442055
2675,1973.773341
2679,1308.995243
2681,1285.529561
2683,1671.582016
2686,1760.443134
2687,1710.414538
2692,1365.245101
2694,1788.32582
2695,1881.252693
2697,1273.318907
2699,1027.860695
2703,1607.099429
2712,1348.170028
2713,1626.17097
2714,1040.846386
2717,1309.394371
2728,2125.659268
2733,2324.385899
2741,1537.873567
2743,2539.706495
2749,2060.590001
2758,2135.211763
2764,2102.316521
2769,1705.917218
2770,1910.863419
2772,1744.141725
2773,2282.361912
2776,2035.275945
2778,2056.540451
2783,2183.358252
2786,2134.053007
2787,1796.373767
2791,1217.299272
2794,1813.627483
2796,1148.624765
2797,2188.389173
2798,1259.075191
2805,1469.994947
2810,1253.647692
2817,1514.937019
2820,1735.331816
2823,1357.903785
2824,1651.536763
2826,1407.237266
2827,1653.637679
2835,1808.914118
2836,1052.916415
2838,1583.471339
2845,1562.589085
2849,1116.6013
2853,1715.950703
2855,2188.720498
2856,1824.51674
2864,1394.10722
2871,1542.997336
2873,1658.977038
2878,907.537156
2882,1539.012061
2883,1685.964237
2884,1085.374059
2895,1725.706965
2896,1429.766756
2898,1480.952552
2899,1850.894628
2903,1409.807237
2907,1295.922071
2916,1565.32281
2918,927.1662188
2920,1816.755334
2923,1538.975806
2926,1779.908968
2931,1357.710488
2933,1235.096858
2940,1910.39745
2942,1651.289698
2951,1450.366956
2955,1109.257859
2957,1580.65906
2961,1707.964785
2968,1762.918398
2969,1189.859379
2972,1537.697945
2975,1461.914706
2979,1263.636889
2981,997.3323141
2985,1448.626711
2986,1249.508197
2992,1761.945915
2995,1398.478364
2997,1362.560744
3000,1285.952349
3006,1492.745556
3007,1609.909335
3008,1350.892396
3009,1443.196081
3011,1324.676457
3016,1485.412328
3023,1130.600652
3026,1619.972865
3029,1592.768446
3032,1471.750352
3040,1320.932122
3042,1554.061127
3043,2190.796823
3047,1061.645971
3049,1492.744715
3052,1294.772625
3056,1797.196507
3057,1189.03127
3058,1793.406887
3062,1343.692733
3063,1135.834254
3064,1000.647153
3066,1990.748243
3071,1519.416686
3073,1553.732331
3075,1865.370173
3080,1443.236385
3086,1114.987781
3087,1155.629109
3094,1722.317627
3096,1782.222605
3098,1447.809283
3103,1125.408228
3105,1355.582768
3116,1061.841082
3118,1323.204561
3120,1255.85878
3124,1056.030711
3126,1656.536148
3127,1375.350831
3131,2882.677984
3132,1303.979477
3136,2068.754502
3137,1480.289565
3138,2089.131535
3141,1902.942676
3149,2201.848998
3151,1827.116735
3153,1860.724623
3157,1875.274112
3158,2232.502532
3161,1754.146996
3165,2351.021754
3169,4648.365889
3178,1502.796601
3180,2227.083159
3181,1005.163167
3194,1513.977014
3195,745.5145407
3199,1390.568876
3200,1692.38947
3201,1135.422314
3203,1428.523101
3207,1670.446136
3208,1545.547152
3215,1356.929589
3216,1458.402511
3217,1012.700877
3224,1179.238765
3230,1025.4313
3232,1621.938676
3237,1469.698043
3239,1314.016778
3241,1698.905783
3244,1129.231343
3251,1005.232615
3254,1645.941478
3260,1078.253288
3268,1316.318235
3271,1338.918488
3276,1611.780459
3281,1986.576395
3284,1141.292464
3291,1121.000391
3292,1711.284582
3296,768.4835305
3297,1101.933534
3300,1354.883798
3301,1452.451236
3305,1389.291783
3310,2035.285443
3313,882.3510085
3314,1049.564586
3316,1656.075357
3318,2034.402059
3323,1160.146364
3326,1008.062022
3331,1328.531329
3334,2157.379711
3338,1512.32625
3340,1611.65017
3344,1985.073425
3345,1042.810672
3351,1481.768217
3363,1822.308902
3372,1483.309165
3376,1499.903205
3377,1292.952809
3379,1354.961619
3381,2432.437778
3382,1053.95617
3383,1512.330831
3391,1532.645143
3392,2070.656774
3395,2053.505043
3404,2220.097154
3407,1290.72262
3408,2019.632988
3415,1305.461088
3421,1042.332789
3423,1114.402094
3426,928.7951954
3432,1842.107499
3437,1398.937811
3441,1330.575972
3443,1921.864464
3444,1564.101839
3446,939.2773992
3450,999.3503839
3454,1582.933188
3455,1558.505946
3456,1621.818579
3457,1562.190694
3459,1442.829533
3461,1141.993725
3462,1451.164852
3465,1669.750832
3466,1249.402399
3472,1498.651049
3474,1540.432529
3478,1360.069709
3483,1490.425262
3484,1095.599264
3486,871.3858619
3487,2055.845588
3490,2123.80795
3491,1576.541428
3492,1159.759089
3497,1336.361773
3501,1592.024454
3503,1250.687345
3504,1791.698548
3507,1981.044317
3511,1508.225027
3513,1792.687374
3521,1757.354213
3530,1794.42116
3531,2879.386909
3533,1921.471372
3534,1851.211398
3547,1832.40454
3549,1745.543206
3555,1236.833269
3556,3102.357685
3557,2143.928546
3559,2114.598494
3566,1610.197828
3573,1709.593912
3574,917.7862579
3577,1314.209899
3578,1951.252639
3579,946.6045922
3585,1567.038642
3589,2317.393193
3593,1555.487728
3602,1062.257477
3612,1588.452398
3613,1325.482047
3616,986.8596915
3620,2415.195761
3621,1480.779606
3626,1425.074046
3629,1660.216488
3636,965.1532693
3639,1151.710631
3643,1035.52821
3646,877.2936566
3648,2341.010768
3649,2226.4933
3651,1253.456193
3653,1852.138324
3655,980.6412199
3658,1084.896601
3659,1363.957243
3664,1412.999349
3671,1397.627328
3676,1094.063744
3678,1126.66103
3679,831.1994878
3681,1548.572002
3683,1245.709051
3699,1213.69847
3700,1228.038928
3701,1678.897125
3705,1470.313603
3709,1193.750337
3712,883.6706341
3715,1945.989274
3717,1908.719763
3723,1247.963239
3724,1331.961936
3730,1121.932334
3739,1152.943696
3743,1422.378405
3745,1063.932357
3747,1415.700021
3749,1178.542
3755,1427.412591
3756,1448.680258
3759,1544.663336
3761,2214.171367
3765,1590.436588
3770,1311.419949
3778,786.6421694
3785,936.2737945
3788,1374.559259
3789,982.6693436
3791,1122.979931
3797,1503.812236
3801,1724.990678
3802,1493.717422
3805,1244.858822
3806,1851.347947
3811,1215.105865
3813,1385.741741
3818,1582.33129
3822,1384.593441
3826,1337.144898
3828,2352.270316
3832,1554.200243
3833,1722.286197
3844,1610.960755
3846,1351.407027
3847,686.2082518
3851,1140.959272
3855,1209.343387
3858,1055.238105
3860,3267.350177
3862,1126.882433
3863,1044.809727
3873,1323.071522
3877,621.2436688
3879,2795.98145
3882,1940.043868
3884,1167.837432
3889,1046.77919
3890,1648.860031
3891,1300.001607
3893,1721.350219
3896,1159.794508
3897,1572.101144
3900,1297.475816
3903,1762.560211
3907,1248.106289
3914,2286.759522
3917,3042.721405
3930,2128.993286
3932,1778.249716
3933,2537.646341
