url_id,shares
4,659.4310343
11,770.9477709
15,866.9329659
20,1182.945598
26,978.2894356
31,931.4647224
34,892.4850204
37,1189.101842
39,704.6947701
42,1034.748582
48,781.6294166
50,1124.684922
52,1090.260967
54,694.5250473
55,1105.491257
59,855.2618591
70,804.5229861
71,809.1248688
72,1078.516355
74,1235.705134
75,1063.527776
77,830.9195831
79,1150.666499
82,1116.690429
86,1209.958086
93,1097.323228
95,1191.730592
98,1249.092252
99,1004.968853
102,1088.470966
107,732.7233128
111,741.0688625
115,1151.333312
118,977.4199275
121,851.5013968
124,860.297228
125,854.4353423
126,1134.982087
128,860.515398
136,1134.976348
138,1331.624352
143,948.3068474
149,1092.189871
151,903.120541
156,771.0715624
161,923.9529365
165,999.7728215
167,745.0140058
169,700.2732683
174,805.7560629
181,836.7343643
182,1022.866829
184,1022.166198
191,1034.322829
192,924.8377474
193,1091.721201
194,1284.927979
195,1263.539644
197,1223.674746
198,1045.254639
199,1088.094924
200,1095.273301
205,1063.049388
209,990.3641642
240,1383.174176
241,975.311064
248,1222.143843
252,899.2106858
256,1090.118124
258,1063.985317
259,1044.180585
261,954.1928071
262,1113.49301
264,1140.175297
270,1088.188128
275,847.0783806
280,1097.539757
281,1323.305634
286,1012.803082
290,1074.786101
296,873.0712767
298,1391.415067
299,1217.547212
301,731.5136856
303,761.9539059
306,1085.855879
307,1267.445334
309,1127.791292
311,1087.331591
312,1083.309991
313,1406.877878
316,1290.201414
321,1291.005975
331,1598.628997
336,1326.04625
342,1393.858815
346,1264.189641
347,1366.97433
350,1451.177989
355,1133.850082
357,1020.4366
361,1049.291242
364,1022.424389
371,1014.696964
373,993.7230732
374,908.6714698
380,788.730327
383,1260.176005
384,834.9223271
396,1381.834148
398,1263.772034
399,1104.446446
403,1076.227356
406,694.4158555
409,1018.611622
413,1031.390842
414,1096.013496
415,1010.104659
417,1059.828457
429,998.6603494
433,1034.055064
439,944.9774595
444,859.7345467
445,1199.426928
447,876.8888802
450,1058.632871
454,798.6625272
457,1493.250298
458,1151.203776
463,1590.735638
465,804.4485427
471,1140.3789
477,886.1161924
478,1171.670169
482,962.8764791
483,821.7413415
489,1144.623134
495,1555.793268
496,846.2380413
497,858.9586048
498,1063.117197
501,1159.061093
512,1132.672673
517,1043.405145
519,1100.490153
531,1080.64213
535,1221.437643
536,1205.084245
537,1490.357737
541,1091.200878
543,871.2155219
549,831.5979053
552,1167.863854
553,875.2780745
554,1170.872983
559,806.3712538
562,1015.353984
570,1202.777008
572,1153.160992
575,1317.491856
582,789.5847478
583,1039.403343
588,978.5048857
589,1027.960815
593,1063.052309
594,1099.470803
602,1537.446768
605,1074.63053
607,774.4219729
608,823.3431294
613,1024.916517
619,885.4596917
621,1338.407769
622,838.8854778
626,1551.513314
629,1013.446527
630,1056.375228
634,1110.21521
635,1012.445433
640,828.9963404
647,1379.0745
662,1109.645313
674,990.3415902
675,813.5047237
678,909.3455144
681,856.9066595
683,1073.547329
693,1128.474734
699,1002.003525
702,901.9999958
708,1298.157562
712,1422.478491
713,1187.872011
714,1112.585435
717,1278.406755
718,1373.867103
719,1374.287165
721,1490.852801
729,1191.280992
736,1006.409505
737,1439.344113
738,1728.867772
744,1173.229149
747,929.0823457
748,1014.27069
750,1155.486369
755,1067.03425
759,999.7056265
770,1101.022419
776,1090.749595
778,885.9727772
787,876.9432828
789,840.44207
790,882.0021031
791,1117.998681
810,864.2847797
815,776.6441304
816,1166.389541
823,855.9033135
824,727.3609215
825,1092.865213
828,1130.690982
829,1010.513436
833,791.0880702
834,1100.112847
840,762.3935353
841,879.4947834
842,1073.534729
845,963.6327987
849,799.6925016
854,1209.854775
856,979.9410896
859,817.7581593
861,948.6790363
862,746.733841
864,836.0961216
865,1210.811153
867,953.3952461
871,1063.771545
875,781.6491323
877,945.433477
880,846.3966381
882,966.2737839
885,931.33477
894,964.5648305
897,987.7723307
899,969.9872868
903,788.8044573
907,855.132709
909,1012.583647
913,1023.414229
915,1074.567883
925,853.761309
928,1119.454289
930,956.8027722
931,909.9920319
934,1077.014322
940,856.3780751
941,1036.660195
942,1016.491375
943,887.7322588
947,941.5718481
948,782.8731597
956,1001.039794
961,903.2787977
965,769.5044453
966,888.4293936
969,1357.914852
970,1009.591057
976,987.6503505
977,905.5388247
979,974.6564507
983,1205.761649
984,1076.948202
985,1042.901785
988,1170.84696
989,1080.465713
995,1229.630627
996,1044.539386
1000,1061.746308
1008,874.5037392
1015,990.5643719
1018,1077.114874
1019,1103.173141
1035,927.9896467
1044,873.5505728
1049,1061.018636
1054,1047.41215
1056,1119.499364
1058,991.559298
1061,878.0571512
1064,1428.307898
1065,1021.498383
