url_id,shares
4,873.8654077
11,970.9502127
15,1053.623923
20,1331.190466
26,1231.979853
31,1011.426813
34,944.3766679
37,1392.422826
39,738.1101773
42,1185.392801
48,845.5704428
50,1257.605601
52,1216.651286
54,767.3872333
55,1265.716801
59,984.3446765
70,884.7139059
71,853.2434142
72,1227.275158
74,1116.224115
75,1191.778373
77,931.8669247
79,975.8893597
82,1573.194018
86,1680.783879
93,1496.873151
95,1832.000416
98,1726.245832
99,1666.39118
102,1566.18121
107,1152.893969
111,1052.818865
115,1565.411808
118,1535.416296
121,1193.288638
124,1154.389839
125,1137.758518
126,1194.053991
128,1319.0012
136,1547.202318
138,2079.224761
143,1204.386935
149,1473.485425
151,1442.811284
156,1135.182339
161,1330.970764
165,1259.376621
167,1083.721105
169,1028.940343
174,1224.227261
181,1407.27902
182,1401.250566
184,1355.442964
191,1292.609937
192,1353.056854
193,1432.582021
194,1818.951616
195,1786.826218
197,1726.112764
198,1511.454726
199,1431.926675
200,1983.25144
205,1395.71275
209,1429.755827
240,1428.725875
241,1087.144054
248,1651.637166
252,1470.429663
256,1485.799739
258,1491.695512
259,1375.757195
261,1402.325064
262,1402.376613
264,1722.569961
270,1425.729935
275,1389.060581
280,1500.344365
281,1489.788787
286,1510.910371
290,1621.598502
296,1127.670833
298,1845.463668
299,1497.934925
301,1070.787844
303,1095.801155
306,1498.364139
307,1707.468347
309,1574.647226
311,1541.711346
312,1028.065315
313,1498.608609
316,1506.15557
321,1314.954809
331,1829.728707
336,1488.341238
342,1494.158203
346,1581.274412
347,1520.440253
350,1759.215197
355,1231.07664
357,1478.691371
361,1511.279021
364,1411.908323
371,1348.365742
373,1445.979432
374,1263.879584
380,1009.788333
383,1206.984738
384,1227.611102
396,1475.264993
398,1732.887734
399,1455.523029
403,1415.063945
406,1095.136301
409,1665.616985
413,1449.401248
414,1479.556378
415,1372.57694
417,1499.122119
429,1415.502751
433,1392.595844
439,1515.479187
444,1203.459602
445,1740.166053
447,1388.854573
450,1436.363799
454,1225.568765
457,1524.903879
458,1603.396518
463,1671.534548
465,1290.929892
471,1661.758869
477,1565.585872
478,1876.434315
482,1317.490345
483,1213.872584
489,1662.853172
495,1686.499607
496,1346.440437
497,1351.943032
498,1478.147709
501,1725.547921
512,1538.85862
517,1483.613274
519,1490.25119
531,1537.509758
535,1240.960669
536,1584.734109
537,1640.306979
541,1513.913234
543,1292.213512
549,1113.021857
552,1616.875488
553,1366.095212
554,1748.624095
559,1230.670982
562,1523.079958
570,1433.181693
572,2126.083764
575,1885.828871
